state,ratio,avg_value,schools_char,char_count,teachers_gender,teachers_gender_count,pupils_gender,pupils_gender_count
Zaghouan,avg_pupil_to_teacher,23.2,number_schools,109,teachers_female,539,pupils_male,10875
Zaghouan,avg_pupil_to_teacher,23.2,number_schools,109,teachers_male,366,pupils_female,10109
Zaghouan,avg_pupil_to_teacher,23.2,number_schools,109,teachers_male,366,pupils_all,20984
Zaghouan,avg_pupil_to_teacher,23.2,number_schools,109,teachers_male,366,pupils_male,10875
Zaghouan,avg_pupil_to_teacher,23.2,number_schools,109,teachers_all,905,pupils_female,10109
Zaghouan,avg_pupil_to_teacher,23.2,number_schools,109,teachers_all,905,pupils_all,20984
Zaghouan,avg_pupil_to_teacher,23.2,number_schools,109,teachers_all,905,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_female,539,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_female,539,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_female,539,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_male,366,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_male,366,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_male,366,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_all,905,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_all,905,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_taught_classes,910,teachers_all,905,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_female,539,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_female,539,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_female,539,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_male,366,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_male,366,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_male,366,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_all,905,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_all,905,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_classerooms,544,teachers_all,905,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_female,539,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_female,539,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_female,539,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_male,366,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_male,366,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_male,366,pupils_male,10875
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_all,905,pupils_female,10109
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_all,905,pupils_all,20984
Zaghouan,avg_pupil_to_class,23.1,number_schools,109,teachers_all,905,pupils_male,10875
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_female,2082,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_female,2082,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_female,2082,pupils_male,29660
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_male,876,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_male,876,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_male,876,pupils_male,29660
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_all,2958,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_all,2958,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_taught_classes,2282,teachers_all,2958,pupils_male,29660
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_female,2082,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_female,2082,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_female,2082,pupils_male,29660
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_male,876,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_male,876,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_male,876,pupils_male,29660
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_all,2958,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_all,2958,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_classerooms,1328,teachers_all,2958,pupils_male,29660
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_female,2082,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_female,2082,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_female,2082,pupils_male,29660
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_male,876,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_male,876,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_male,876,pupils_male,29660
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_all,2958,pupils_female,27257
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_all,2958,pupils_all,56917
Bizerte,avg_pupil_to_teacher,19.2,number_schools,207,teachers_all,2958,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_female,2082,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_female,2082,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_female,2082,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_male,876,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_male,876,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_male,876,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_all,2958,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_all,2958,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_taught_classes,2282,teachers_all,2958,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_female,2082,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_female,2082,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_female,2082,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_male,876,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_male,876,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_male,876,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_all,2958,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_all,2958,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_classerooms,1328,teachers_all,2958,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_female,2082,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_female,2082,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_female,2082,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_male,876,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_male,876,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_male,876,pupils_male,29660
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_all,2958,pupils_female,27257
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_all,2958,pupils_all,56917
Bizerte,avg_pupil_to_class,24.9,number_schools,207,teachers_all,2958,pupils_male,29660
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_female,1176,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_female,1176,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_female,1176,pupils_male,15791
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_male,599,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_male,599,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_male,599,pupils_male,15791
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_all,1775,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_all,1775,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_taught_classes,1421,teachers_all,1775,pupils_male,15791
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_female,1176,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_female,1176,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_female,1176,pupils_male,15791
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_male,599,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_male,599,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_male,599,pupils_male,15791
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_all,1775,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_all,1775,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_classerooms,849,teachers_all,1775,pupils_male,15791
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_female,1176,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_female,1176,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_female,1176,pupils_male,15791
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_male,599,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_male,599,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_male,599,pupils_male,15791
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_all,1775,pupils_female,14470
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_all,1775,pupils_all,30261
Béja,avg_pupil_to_teacher,17,number_schools,153,teachers_all,1775,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_female,1176,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_female,1176,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_female,1176,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_male,599,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_male,599,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_male,599,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_all,1775,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_all,1775,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_taught_classes,1421,teachers_all,1775,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_female,1176,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_female,1176,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_female,1176,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_male,599,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_male,599,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_male,599,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_all,1775,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_all,1775,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_classerooms,849,teachers_all,1775,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_female,1176,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_female,1176,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_female,1176,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_male,599,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_male,599,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_male,599,pupils_male,15791
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_all,1775,pupils_female,14470
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_all,1775,pupils_all,30261
Béja,avg_pupil_to_class,21.3,number_schools,153,teachers_all,1775,pupils_male,15791
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_female,1413,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_female,1413,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_female,1413,pupils_male,19892
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_male,1061,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_male,1061,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_male,1061,pupils_male,19892
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_all,2474,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_all,2474,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_taught_classes,1867,teachers_all,2474,pupils_male,19892
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_female,1413,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_female,1413,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_female,1413,pupils_male,19892
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_male,1061,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_male,1061,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_male,1061,pupils_male,19892
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_all,2474,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_all,2474,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_classerooms,1195,teachers_all,2474,pupils_male,19892
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_female,1413,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_female,1413,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_female,1413,pupils_male,19892
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_male,1061,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_male,1061,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_male,1061,pupils_male,19892
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_all,2474,pupils_female,18218
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_all,2474,pupils_all,38110
Jendouba,avg_pupil_to_teacher,15.4,number_schools,232,teachers_all,2474,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_female,1413,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_female,1413,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_female,1413,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_male,1061,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_male,1061,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_male,1061,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_all,2474,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_all,2474,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_taught_classes,1867,teachers_all,2474,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_female,1413,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_female,1413,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_female,1413,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_male,1061,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_male,1061,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_male,1061,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_all,2474,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_all,2474,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_classerooms,1195,teachers_all,2474,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_female,1413,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_female,1413,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_female,1413,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_male,1061,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_male,1061,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_male,1061,pupils_male,19892
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_all,2474,pupils_female,18218
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_all,2474,pupils_all,38110
Jendouba,avg_pupil_to_class,20.4,number_schools,232,teachers_all,2474,pupils_male,19892
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_female,883,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_female,883,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_female,883,pupils_male,12556
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_male,721,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_male,721,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_male,721,pupils_male,12556
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_all,1604,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_all,1604,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_taught_classes,1353,teachers_all,1604,pupils_male,12556
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_female,883,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_female,883,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_female,883,pupils_male,12556
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_male,721,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_male,721,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_male,721,pupils_male,12556
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_all,1604,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_all,1604,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_classerooms,795,teachers_all,1604,pupils_male,12556
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_female,883,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_female,883,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_female,883,pupils_male,12556
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_male,721,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_male,721,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_male,721,pupils_male,12556
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_all,1604,pupils_female,11373
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_all,1604,pupils_all,23929
Siliana,avg_pupil_to_teacher,14.9,number_schools,193,teachers_all,1604,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_female,883,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_female,883,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_female,883,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_male,721,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_male,721,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_male,721,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_all,1604,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_all,1604,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_taught_classes,1353,teachers_all,1604,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_female,883,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_female,883,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_female,883,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_male,721,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_male,721,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_male,721,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_all,1604,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_all,1604,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_classerooms,795,teachers_all,1604,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_female,883,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_female,883,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_female,883,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_male,721,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_male,721,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_male,721,pupils_male,12556
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_all,1604,pupils_female,11373
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_all,1604,pupils_all,23929
Siliana,avg_pupil_to_class,17.7,number_schools,193,teachers_all,1604,pupils_male,12556
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_female,1132,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_female,1132,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_female,1132,pupils_male,11818
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_male,727,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_male,727,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_male,727,pupils_male,11818
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_all,1859,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_all,1859,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_taught_classes,1330,teachers_all,1859,pupils_male,11818
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_female,1132,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_female,1132,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_female,1132,pupils_male,11818
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_male,727,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_male,727,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_male,727,pupils_male,11818
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_all,1859,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_all,1859,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_classerooms,790,teachers_all,1859,pupils_male,11818
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_female,1132,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_female,1132,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_female,1132,pupils_male,11818
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_male,727,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_male,727,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_male,727,pupils_male,11818
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_all,1859,pupils_female,10538
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_all,1859,pupils_all,22356
Le,avg_pupil_to_teacher,12,number_schools,187,teachers_all,1859,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_female,1132,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_female,1132,pupils_all,22356
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_female,1132,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_male,727,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_male,727,pupils_all,22356
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_male,727,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_all,1859,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_all,1859,pupils_all,22356
Le,avg_pupil_to_class,16.8,number_taught_classes,1330,teachers_all,1859,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_female,1132,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_female,1132,pupils_all,22356
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_female,1132,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_male,727,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_male,727,pupils_all,22356
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_male,727,pupils_male,11818
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_all,1859,pupils_female,10538
Le,avg_pupil_to_class,16.8,number_classerooms,790,teachers_all,1859,pupils_all,22356
